LocationName|PermitNumber|LocationGridRef|X|Y|LATITUDE|LONGITUDE|ReceivingWaterCourse|event|start|end|duration(hh:mm:ss)|duration in seconds
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2022-12-23T09:45:00|2022-12-24T00:00:00|14:15:0|51300
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2022-12-31T13:15:00|2023-01-01T04:30:00|15:15:0|54900
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-01T19:15:00|2023-01-02T04:00:00|8:45:0|31500
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-08T14:15:00|2023-01-09T04:30:00|14:15:0|51300
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-10T11:15:00|2023-01-11T00:00:00|12:45:0|45900
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-12T01:30:00|2023-01-12T22:00:00|20:30:0|73800
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-14T06:45:00|2023-01-15T03:00:00|20:15:0|72900
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-01-16T07:00:00|2023-01-16T18:00:00|11:0:0|39600
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-03-10T06:45:00|2023-03-10T16:30:00|9:45:0|35100
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-03-26T09:00:00|2023-03-26T16:15:00|7:15:0|26100
Wynters Brook, Hastingwood|TEMP.2279|TL489078|548900|207800|51.749113331746|0.155572578973027|Shonks Brook|discharge|2023-03-30T14:15:00|2023-04-01T21:30:00|55:15:0|198900
Worple Road, SW19|TEMP.3044|TQ21826989|521820|169890|51.4149497253427|-0.249629511257783|Beverley Brook|offline|2022-10-24T05:00:00|2022-10-27T23:45:00|90:45:0|326700
Worple Road, SW19|TEMP.3044|TQ21826989|521820|169890|51.4149497253427|-0.249629511257783|Beverley Brook|offline|2022-11-28 18:30:00|2023-04-04 14:31:00|3044:1:0|10958460
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2022-12-26T20:45:00|2022-12-26T21:30:00|0:45:0|2700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2022-12-31T19:30:00|2022-12-31T21:45:00|2:15:0|8100
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2022-12-31T23:45:00|2023-01-01T03:00:00|3:15:0|11700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-11T20:30:00|2023-01-11T21:00:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-11T22:45:00|2023-01-13T01:30:00|26:45:0|96300
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T02:00:00|2023-01-13T03:45:00|1:45:0|6300
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T05:00:00|2023-01-13T07:00:00|2:0:0|7200
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T08:30:00|2023-01-13T10:45:00|2:15:0|8100
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T12:45:00|2023-01-13T16:15:00|3:30:0|12600
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T17:45:00|2023-01-13T20:15:00|2:30:0|9000
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-13T23:00:00|2023-01-14T00:30:00|1:30:0|5400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-14T02:15:00|2023-01-14T22:15:00|20:0:0|72000
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-14T22:45:00|2023-01-15T00:15:00|1:30:0|5400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T00:45:00|2023-01-15T04:00:00|3:15:0|11700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T06:30:00|2023-01-15T07:30:00|1:0:0|3600
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T09:00:00|2023-01-15T15:00:00|6:0:0|21600
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T15:45:00|2023-01-15T16:30:00|0:45:0|2700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T17:45:00|2023-01-15T18:30:00|0:45:0|2700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T19:45:00|2023-01-15T22:30:00|2:45:0|9900
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-15T23:15:00|2023-01-16T01:45:00|2:30:0|9000
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-16T08:00:00|2023-01-16T09:00:00|1:0:0|3600
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-16T09:30:00|2023-01-16T11:30:00|2:0:0|7200
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-01-16T14:15:00|2023-01-16T18:30:00|4:15:0|15300
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-10T10:15:00|2023-03-10T12:30:00|2:15:0|8100
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-10T15:45:00|2023-03-10T17:30:00|1:45:0|6300
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-10T20:15:00|2023-03-10T21:15:00|1:0:0|3600
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T04:15:00|2023-03-23T04:45:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T05:15:00|2023-03-23T05:45:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T08:00:00|2023-03-23T10:15:00|2:15:0|8100
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T12:00:00|2023-03-23T12:45:00|0:45:0|2700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T13:45:00|2023-03-23T14:15:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-23T17:00:00|2023-03-23T23:45:00|6:45:0|24300
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-24T16:45:00|2023-03-24T22:00:00|5:15:0|18900
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-24T23:30:00|2023-03-25T00:00:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-25T00:30:00|2023-03-25T01:00:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-26T06:00:00|2023-03-26T09:00:00|3:0:0|10800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-26T10:00:00|2023-03-26T12:30:00|2:30:0|9000
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-26T13:00:00|2023-03-26T17:00:00|4:0:0|14400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-26T18:00:00|2023-03-26T19:30:00|1:30:0|5400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-26T21:30:00|2023-03-27T00:00:00|2:30:0|9000
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-27T08:45:00|2023-03-27T09:15:00|0:30:0|1800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-27T10:15:00|2023-03-27T11:45:00|1:30:0|5400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-03-31T09:00:00|2023-03-31T22:15:00|13:15:0|47700
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-01T01:00:00|2023-04-01T04:45:00|3:45:0|13500
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-01T07:30:00|2023-04-01T13:45:00|6:15:0|22500
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-01T15:15:00|2023-04-01T16:45:00|1:30:0|5400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-01T18:45:00|2023-04-01T21:30:00|2:45:0|9900
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-01T23:45:00|2023-04-02T02:45:00|3:0:0|10800
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-02T07:00:00|2023-04-02T09:15:00|2:15:0|8100
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-02T12:00:00|2023-04-02T16:00:00|4:0:0|14400
Worminghall|CTCR.1975|SP650091|465000|209100|51.7768032455747|-1.05927411171914|Worminghall Brook|discharge|2023-04-02T23:00:00|2023-04-02T23:30:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|offline|2022-07-20T20:30:00|2022-07-26T23:45:00|147:15:0|530100
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2022-12-28T14:45:00|2022-12-29T00:00:00|9:15:0|33300
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2022-12-30T10:15:00|2022-12-30T11:15:00|1:0:0|3600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2022-12-31T12:00:00|2022-12-31T22:30:00|10:30:0|37800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-01T19:30:00|2023-01-01T22:30:00|3:0:0|10800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-02T00:00:00|2023-01-02T00:30:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-03T11:15:00|2023-01-03T14:00:00|2:45:0|9900
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-06T01:30:00|2023-01-06T02:45:00|1:15:0|4500
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-07T17:00:00|2023-01-07T17:45:00|0:45:0|2700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-07T18:30:00|2023-01-07T19:00:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-08T05:00:00|2023-01-08T06:00:00|1:0:0|3600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-08T13:45:00|2023-01-09T00:00:00|10:15:0|36900
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-09T07:45:00|2023-01-09T11:00:00|3:15:0|11700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-10T08:30:00|2023-01-11T00:15:00|15:45:0|56700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-11T16:00:00|2023-01-11T19:30:00|3:30:0|12600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-12T00:15:00|2023-01-12T21:45:00|21:30:0|77400
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-14T03:15:00|2023-01-14T20:45:00|17:30:0|63000
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-16T02:45:00|2023-01-16T21:15:00|18:30:0|66600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-01-25T19:15:00|2023-01-25T20:30:00|1:15:0|4500
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-02-22T08:30:00|2023-02-22T09:15:00|0:45:0|2700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-08T09:30:00|2023-03-08T12:00:00|2:30:0|9000
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-08T14:00:00|2023-03-08T15:00:00|1:0:0|3600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-08T17:00:00|2023-03-08T20:00:00|3:0:0|10800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-08T20:45:00|2023-03-08T21:15:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-08T22:45:00|2023-03-08T23:15:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-09T08:15:00|2023-03-09T14:45:00|6:30:0|23400
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-09T20:30:00|2023-03-09T22:45:00|2:15:0|8100
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-10T01:30:00|2023-03-10T02:45:00|1:15:0|4500
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-10T07:15:00|2023-03-10T09:45:00|2:30:0|9000
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-10T11:00:00|2023-03-10T13:00:00|2:0:0|7200
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-14T09:30:00|2023-03-14T10:00:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-15T23:30:00|2023-03-16T00:45:00|1:15:0|4500
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-17T11:30:00|2023-03-17T14:45:00|3:15:0|11700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-18T08:45:00|2023-03-18T11:30:00|2:45:0|9900
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-24T14:30:00|2023-03-24T15:30:00|1:0:0|3600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-24T16:00:00|2023-03-24T22:00:00|6:0:0|21600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-26T05:15:00|2023-03-26T06:15:00|1:0:0|3600
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-26T07:45:00|2023-03-26T12:45:00|5:0:0|18000
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-28T12:30:00|2023-03-28T13:15:00|0:45:0|2700
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-29T19:00:00|2023-03-29T22:00:00|3:0:0|10800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-30T23:45:00|2023-03-31T00:15:00|0:30:0|1800
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-31T07:00:00|2023-03-31T08:15:00|1:15:0|4500
Worcester Crescent|AB3890DU|TQ41929219|541920|192190|51.6106610314211|0.0481919400388552|River Roding|discharge|2023-03-31T08:45:00|2023-04-01T13:15:00|28:30:0|102600
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2022-12-28T07:15:00|2023-01-23T01:15:00|618:0:0|2224800
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|offline|2023-01-26T00:15:00|2023-01-30T23:45:00|119:30:0|430200
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-10T07:00:00|2023-03-10T12:15:00|5:15:0|18900
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-23T20:00:00|2023-03-27T11:15:00|87:15:0|314100
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-27T12:15:00|2023-03-30T00:15:00|60:0:0|216000
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-30T06:15:00|2023-03-30T12:00:00|5:45:0|20700
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-30T12:30:00|2023-03-30T13:00:00|0:30:0|1800
Woodstock|CSSC.2321|SP44961780|444960|217800|51.8569842890945|-1.3485882808973|River Glyme|discharge|2023-03-30T16:15:00|2023-04-04T11:15:00|115:0:0|414000
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2022-12-23T13:15:00|2022-12-23T17:00:00|3:45:0|13500
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-01-01T19:30:00|2023-01-02T01:00:00|5:30:0|19800
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-01-12T03:00:00|2023-01-12T23:30:00|20:30:0|73800
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-01-14T09:45:00|2023-01-14T20:30:00|10:45:0|38700
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-03-09T17:45:00|2023-03-10T01:15:00|7:30:0|27000
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-03-10T02:00:00|2023-03-10T21:15:00|19:15:0|69300
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-03-23T19:00:00|2023-03-24T03:00:00|8:0:0|28800
Woodford Halse|CTCR.1853|SP53605213|453600|252130|52.1648445095168|-1.21778616357127|River Cherwell|discharge|2023-03-31T16:30:00|2023-04-01T00:00:00|7:30:0|27000
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2022-12-23T09:40:00|2022-12-23T12:56:00|3:16:0|11760
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2023-01-17T02:44:00|2023-01-17T02:52:00|0:8:0|480
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2023-01-18T01:14:00|2023-01-18T01:18:00|0:4:0|240
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2023-01-18T01:44:00|2023-01-18T01:48:00|0:4:0|240
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2023-02-09T09:56:00|2023-02-09T10:04:00|0:8:0|480
Wood Street|CSAB.0564|TQ30297922|530290|179220|51.4969145318802|-0.124465826982521|River Thames|discharge|2023-03-31T20:58:00|2023-03-31T21:38:00|0:40:0|2400
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-07-22T09:00:00|2022-08-15T23:45:00|590:45:0|2126700
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-08-17T21:15:00|2022-08-23T23:45:00|146:30:0|527400
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-08-25T10:30:00|2022-09-06T23:45:00|301:15:0|1084500
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-09-09T00:15:00|2022-10-21T23:45:00|1031:30:0|3713400
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-10-24T04:45:00|2022-11-01T23:45:00|211:0:0|759600
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-11-07T10:15:00|2022-11-13T23:45:00|157:30:0|567000
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2022-11-16T19:15:00|2022-11-16T19:45:00|0:30:0|1800
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|offline|2022-11-16T19:45:00|2023-01-10T15:15:00|1315:30:0|4735800
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-11T20:00:00|2023-01-12T00:45:00|4:45:0|17100
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-14T10:45:00|2023-01-15T01:45:00|15:0:0|54000
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-16T04:00:00|2023-01-17T02:15:00|22:15:0|80100
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-23T04:30:00|2023-01-23T05:45:00|1:15:0|4500
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-23T06:30:00|2023-01-23T07:45:00|1:15:0|4500
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-01-23T08:15:00|2023-01-23T10:30:00|2:15:0|8100
Woking|CASM.0308|TQ03275752|503270|157520|51.3074386106479|-0.519860440283044|Guiness Ditch|discharge|2023-03-31T17:00:00|2023-04-01T23:30:00|30:30:0|109800
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2022-12-28T07:45:00|2023-01-20T02:15:00|546:30:0|1967400
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-01-20T07:30:00|2023-01-21T00:15:00|16:45:0|60300
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-01-21T10:45:00|2023-01-21T23:15:00|12:30:0|45000
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-01-22T02:45:00|2023-01-22T23:00:00|20:15:0|72900
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-23T19:15:00|2023-03-28T03:45:00|104:30:0|376200
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-28T04:15:00|2023-03-29T01:00:00|20:45:0|74700
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-29T07:00:00|2023-03-30T02:00:00|19:0:0|68400
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-30T02:45:00|2023-03-30T03:15:00|0:30:0|1800
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-30T04:00:00|2023-03-31T01:30:00|21:30:0|77400
Witney|CATM.3134|SP34640841|434640|208410|51.773296127934|-1.49936292597298|Curbridge Ditch|discharge|2023-03-31 03:00:00|2023-04-04 14:31:00|107:31:0|387060
